0.623204	0.373451	0.00334481	0.400756	0.00917476	0.00536712	0.00142116	0.994633	0.0154489	0.00334481	0.0649826	3.77975	0.00737301	9570
0.666064	0.330614	0.00332226	0.50363	0.00721968	0.0049879	0.0013239	0.995012	0.0146926	0.00332226	0.0618328	3.77975	0.00673807	11108.3
0.685005	0.311685	0.00331062	0.544989	0.00647598	0.00483298	0.00128143	0.995167	0.0143854	0.00331062	0.0595597	3.77975	0.00680131	12429.3
0.824212	0.174312	0.00147595	0.788511	0.00169699	0.00179074	0.000482575	0.998209	0.00809255	0.00147595	0.0206989	3.796	0.00716174	296116
0.675096	0.322848	0.0020562	0.521774	0.00234465	0.00304578	0.000377598	0.996954	0.00493425	0.0020562	0.0143056	3.793	0.00648322	896981
0.531604	0.460575	0.00782138	0.133612	0.00307766	0.0147128	0.00044875	0.985287	0.00361366	0.00782138	0.011249	3.7844	0.00887899	1.84487e+006
0.856208	0.114732	0.0290604	0.866	0.000466084	0.0339409	0.000660787	0.966059	0.00465807	0.0290604	0.0117401	3.798	0.0112482	1.62287e+006
0.603137	0.342933	0.0539301	0.431417	0.00179317	0.089416	0.000836153	0.910584	0.00374226	0.0539301	0.00936369	3.798	0.0136801	3.19862e+006
0.667726	0.306882	0.0253921	0.540407	0.00199277	0.0380277	0.000819121	0.961972	0.00472707	0.0253921	0.0148748	3.798	0.0132041	797905
0.690725	0.305556	0.00371881	0.55763	0.00624811	0.00538392	0.00131891	0.994616	0.0142982	0.00371881	0.05842	3.77975	0.00703002	13171
0.688881	0.307874	0.00324454	0.553081	0.00635781	0.00470987	0.00126932	0.99529	0.0143774	0.00324454	0.0583855	3.77975	0.00666784	13194.4
0.666779	0.330065	0.0031552	0.504986	0.00734825	0.00473199	0.00132721	0.995268	0.0149878	0.0031552	0.0656511	3.77975	0.00673514	9280.63
0.610468	0.387259	0.00227217	0.365636	0.00443381	0.00372201	0.000571517	0.996278	0.00703062	0.00227217	0.0185863	3.796	0.00931399	409001
0.667691	0.329594	0.00271469	0.506367	0.00198364	0.00406578	0.000341252	0.995934	0.00405182	0.00271469	0.0107286	3.793	0.00580655	2.12653e+006
0.55243	0.43867	0.00889953	0.205926	0.00269967	0.0161098	0.000448345	0.98389	0.00347018	0.00889953	0.00849459	3.7844	0.0090452	4.28427e+006
0.572426	0.400961	0.0266131	0.299541	0.00239186	0.0464917	0.000668576	0.953508	0.00365745	0.0266131	0.00728934	3.78767	0.00968738	6.78016e+006
0.590345	0.373938	0.0357169	0.366577	0.00207294	0.0605017	0.000720141	0.939498	0.00361819	0.0357169	0.00939614	3.798	0.0115086	3.16559e+006
0.684186	0.292438	0.0233761	0.572575	0.00181442	0.0341663	0.000771589	0.965834	0.00461381	0.0233761	0.0136942	3.798	0.0120875	1.02258e+006
0.83856	0.161022	0.000418065	0.807979	0.0122523	0.00049855	0.00245406	0.999501	0.0639731	0.000418065	0.291283	3.792	0.00971999	106.258
0.648777	0.347816	0.00340732	0.463889	0.0081701	0.00525191	0.00140994	0.994748	0.0153903	0.00340732	0.069173	3.77975	0.00707108	7934.05
0.642841	0.353406	0.00375344	0.450243	0.00386647	0.00583884	0.000674089	0.994161	0.00710855	0.00375344	0.0235968	3.796	0.00955699	199870
