0.720261	0.279737	2.20248e-006	0.611617	1.5818	3.05789e-006	0.0310655	0.999997	4.07281	2.20248e-006	11.4688	3.78375	0.0037681	0.00174082
0.720436	0.279561	2.77112e-006	0.611956	1.5827	3.84645e-006	0.0335813	0.999996	4.07869	2.77112e-006	11.818	3.78375	0.00483894	0.00159102
0.720936	0.279062	1.52606e-006	0.612917	1.5798	2.11678e-006	0.0275332	0.999998	4.08132	1.52606e-006	12.0544	3.78375	0.0037381	0.00149921
0.987186	0.012786	2.80079e-005	0.987048	0.0275149	2.83714e-005	0.0150541	0.999972	2.12904	2.80079e-005	21.2483	3.793	0.00936658	0.000273734
0.987313	0.0126651	2.19319e-005	0.987172	0.0270723	2.22138e-005	0.0137353	0.999978	2.11409	2.19319e-005	20.9065	3.78833	0.00771911	0.000287384
0.987269	0.0127087	2.17663e-005	0.987127	0.0270094	2.2047e-005	0.0136364	0.999978	2.10181	2.17663e-005	20.6231	3.78833	0.00737831	0.000299393
0.987206	0.012772	2.21993e-005	0.987062	0.0271116	2.2487e-005	0.0137318	0.999978	2.09923	2.21993e-005	20.5529	3.78833	0.00727044	0.000302474
0.986938	0.0130139	4.84862e-005	0.986814	0.0273302	4.91279e-005	0.0177658	0.999951	2.0804	4.84862e-005	20.1118	3.78833	0.00968202	0.000322813
0.986643	0.0133209	3.61372e-005	0.986499	0.0278634	3.66264e-005	0.0161457	0.999963	2.06937	3.61372e-005	19.8418	3.798	0.0103378	0.000336173
0.721488	0.278507	4.37246e-006	0.613982	1.57592	6.06034e-006	0.0391018	0.999994	4.08256	4.37246e-006	12.2248	3.78375	0.00573525	0.0014374
0.722208	0.27779	1.8116e-006	0.615361	1.57077	2.50841e-006	0.0291436	0.999997	4.08379	1.8116e-006	12.4188	3.78375	0.00414942	0.0013711
0.723415	0.276582	2.69194e-006	0.617672	1.56226	3.72115e-006	0.0332466	0.999996	4.08623	2.69194e-006	12.7392	3.78375	0.00482575	0.00127022
0.986598	0.013375	2.70038e-005	0.986443	0.0286129	2.73706e-005	0.0149936	0.999973	2.11489	2.70038e-005	20.9362	3.792	0.00918704	0.000286159
0.987146	0.0128322	2.17872e-005	0.987001	0.0272143	2.20709e-005	0.0136535	0.999978	2.09709	2.17872e-005	20.5291	3.78833	0.00749237	0.000303524
0.987164	0.0128135	2.22519e-005	0.98702	0.0270267	2.25412e-005	0.0136692	0.999977	2.08578	2.22519e-005	20.2648	3.78833	0.00770237	0.000315557
0.987092	0.0128833	2.42457e-005	0.986948	0.0270376	2.45628e-005	0.0140213	0.999975	2.07547	2.42457e-005	20.0197	3.78833	0.00727532	0.000327289
0.986889	0.0130892	2.21661e-005	0.986737	0.0273588	2.24606e-005	0.013619	0.999978	2.06627	2.21661e-005	19.7904	3.78833	0.00750274	0.000338798
0.986705	0.0132691	2.5515e-005	0.986552	0.0277468	2.58588e-005	0.0143439	0.999974	2.06725	2.5515e-005	19.7979	3.78833	0.00847844	0.000338412
0.725717	0.274276	7.40994e-006	0.622063	1.51814	1.02105e-005	0.0457255	0.99999	4.01701	7.40994e-006	10.1702	3.792	0.00577662	0.00249641
0.588577	0.411421	1.8554e-006	0.30099	2.65178	3.15234e-006	0.0290558	0.999997	3.79365	1.8554e-006	12.7453	3.78375	0.00364474	0.00126838
0.985829	0.0141408	3.03229e-005	0.985656	0.0301661	3.07588e-005	0.0158171	0.999969	2.10756	3.03229e-005	20.7666	3.796	0.00993573	0.000293229
0.986915	0.0130627	2.19553e-005	0.986764	0.0274981	2.22464e-005	0.0136636	0.999978	2.08104	2.19553e-005	20.1691	3.78833	0.00749237	0.00032007
0.986999	0.0129777	2.33603e-005	0.986851	0.0271832	2.3668e-005	0.0138526	0.999976	2.0711	2.33603e-005	19.9371	3.78833	0.00803026	0.000331376
0.98701	0.0129675	2.2876e-005	0.986862	0.0270198	2.31771e-005	0.0136804	0.999977	2.06022	2.2876e-005	19.6778	3.78833	0.00725229	0.000344648
0.986874	0.0131002	2.57496e-005	0.986726	0.0271234	2.60921e-005	0.014189	0.999974	2.04731	2.57496e-005	19.3633	3.78833	0.00735438	0.000361712
0.986723	0.0132547	2.23906e-005	0.986567	0.0273522	2.26919e-005	0.0135445	0.999977	2.03964	2.23906e-005	19.1731	3.78833	0.00740397	0.000372585
0.986308	0.0136678	2.44011e-005	0.986142	0.0279944	2.47399e-005	0.0139702	0.999975	2.02377	2.44011e-005	18.7764	3.78833	0.0080427	0.000396704
0.984817	0.0151575	2.54737e-005	0.984609	0.0309253	2.58664e-005	0.0145813	0.999974	2.01267	2.54737e-005	18.4352	3.78833	0.00737673	0.000419139
0.9844	0.0155752	2.43456e-005	0.984178	0.0316952	2.47314e-005	0.0144462	0.999975	2.00637	2.43456e-005	18.2666	3.78833	0.00794195	0.000430855
0.72808	0.271915	4.91036e-006	0.626531	1.49552	6.74427e-006	0.0396694	0.999993	4.00448	4.91036e-006	9.72576	3.7876	0.00486096	0.00285452
0.728733	0.271264	2.56964e-006	0.627759	1.4895	3.52618e-006	0.0319275	0.999996	4.00148	2.56964e-006	9.60742	3.78375	0.00394514	0.00296131
0.985399	0.0145907	1.03931e-005	0.985193	0.0876201	1.05471e-005	0.0314239	0.999989	5.92172	1.03931e-005	44.0113	3.77665	0.00788159	3.08043e-005
0.985789	0.0141883	2.24535e-005	0.985607	0.0302214	2.27772e-005	0.0142951	0.999977	2.10308	2.24535e-005	20.6658	3.78833	0.0079813	0.000297539
0.985638	0.0143358	2.64362e-005	0.985455	0.0302371	2.68215e-005	0.0149997	0.999973	2.08275	2.64362e-005	20.2048	3.791	0.00901306	0.000318375
0.986305	0.0136706	2.39985e-005	0.98614	0.0286152	2.43317e-005	0.0141986	0.999976	2.06816	2.39985e-005	19.8768	3.78833	0.00725433	0.000334398
0.98656	0.0134124	2.74996e-005	0.986405	0.0279859	2.78743e-005	0.0147265	0.999972	2.06276	2.74996e-005	19.7524	3.78833	0.00747724	0.000340758
0.986781	0.0131961	2.34641e-005	0.986627	0.0274257	2.37784e-005	0.0138376	0.999976	2.0545	2.34641e-005	19.5583	3.78833	0.00724402	0.000351001
0.986875	0.0131016	2.38922e-005	0.986724	0.0270915	2.421e-005	0.0138201	0.999976	2.04438	2.38922e-005	19.3159	3.78833	0.0072489	0.000364384
0.986824	0.0131491	2.67301e-005	0.986675	0.0270282	2.7087e-005	0.014281	0.999973	2.03257	2.67301e-005	19.0269	3.78833	0.00741062	0.000381242
0.986727	0.0132482	2.52193e-005	0.986574	0.0271568	2.55585e-005	0.0139993	0.999974	2.02649	2.52193e-005	18.8735	3.78833	0.00730757	0.000390614
0.986317	0.0136565	2.65296e-005	0.986154	0.0278298	2.68977e-005	0.0142909	0.999973	2.01387	2.65296e-005	18.5464	3.78833	0.00847101	0.000411647
0.986101	0.0138753	2.31488e-005	0.985929	0.0281692	2.34751e-005	0.0136692	0.999977	2.00529	2.31488e-005	18.3308	3.78833	0.0076016	0.000426345
0.729359	0.270639	1.65982e-006	0.628936	1.48378	2.27573e-006	0.0275669	0.999998	3.99875	1.65982e-006	9.497	3.78375	0.00364481	0.0030658
0.728474	0.271518	7.57636e-006	0.627279	1.50523	1.04003e-005	0.0462157	0.99999	4.0386	7.57636e-006	11.6203	3.78375	0.00690594	0.0016736
0.985314	0.0146762	1.02533e-005	0.985105	0.0875341	1.04062e-005	0.0311261	0.99999	5.88085	1.02533e-005	43.156	3.77665	0.00779265	3.26723e-005
0.985794	0.0141824	2.33794e-005	0.985613	0.0296279	2.37163e-005	0.0142094	0.999976	2.06278	2.33794e-005	19.7498	3.78833	0.00809589	0.000340889
0.986297	0.013672	3.11592e-005	0.986138	0.0283804	3.15922e-005	0.0153695	0.999968	2.05204	3.11592e-005	19.5043	3.78833	0.00780376	0.000353924
0.986579	0.0133827	3.87625e-005	0.986435	0.027643	3.92898e-005	0.0163479	0.999961	2.04378	3.87625e-005	19.3103	3.78833	0.00854196	0.000364699
0.986728	0.0132438	2.8501e-005	0.986578	0.0271763	2.88843e-005	0.0145993	0.999971	2.02913	2.8501e-005	18.9611	3.78833	0.00753832	0.000385224
0.986733	0.0132387	2.85333e-005	0.986583	0.0270279	2.8917e-005	0.014529	0.999971	2.01886	2.85333e-005	18.711	3.78833	0.00753911	0.000400882
0.986622	0.0133545	2.31317e-005	0.986464	0.0270992	2.34453e-005	0.0134967	0.999977	2.00555	2.31317e-005	18.3796	3.78833	0.0076228	0.00042296
0.986488	0.013488	2.35535e-005	0.986327	0.0273307	2.38761e-005	0.0136014	0.999976	2.00241	2.35535e-005	18.2914	3.78833	0.00774018	0.000429101
0.985944	0.0140314	2.48109e-005	0.985769	0.0282018	2.51646e-005	0.0138993	0.999975	1.98516	2.48109e-005	17.8426	3.78833	0.0079813	0.000462303
0.730782	0.269215	2.62178e-006	0.631606	1.48095	3.58763e-006	0.03224	0.999996	4.02007	2.62178e-006	11.2081	3.78375	0.00462455	0.00186511
0.731503	0.268495	1.54963e-006	0.632954	1.47531	2.11842e-006	0.027037	0.999998	4.01943	1.54963e-006	11.338	3.78375	0.00371804	0.00180177
0.985204	0.0147858	1.02445e-005	0.984992	0.0877384	1.03983e-005	0.0310307	0.99999	5.85022	1.02445e-005	42.5081	3.77665	0.00777478	3.41892e-005
0.985416	0.0145619	2.24746e-005	0.985223	0.0302142	2.28072e-005	0.014043	0.999977	2.04778	2.24746e-005	19.3986	3.78833	0.00765936	0.000359741
0.985709	0.0142656	2.52004e-005	0.985528	0.0293873	2.55657e-005	0.0143947	0.999974	2.03417	2.52004e-005	19.0839	3.78833	0.00729334	0.000377838
0.985942	0.0140164	4.12908e-005	0.985784	0.0286887	4.18795e-005	0.0167875	0.999958	2.02398	4.12908e-005	18.8451	3.78833	0.00879432	0.000392383
0.986465	0.0135119	2.31983e-005	0.986303	0.0274727	2.35166e-005	0.0135862	0.999976	2.00915	2.31983e-005	18.4908	3.78833	0.00770727	0.00041537
0.986569	0.0133967	3.4273e-005	0.986421	0.0271345	3.47396e-005	0.0153859	0.999965	2.00338	3.4273e-005	18.3469	3.78833	0.00804406	0.000425224
0.986563	0.0134121	2.47304e-005	0.986405	0.0270254	2.50672e-005	0.0137242	0.999975	1.9916	2.47304e-005	18.0538	3.78833	0.00726117	0.000446274
0.986461	0.0135163	2.313e-005	0.986298	0.0271666	2.34475e-005	0.0134185	0.999977	1.98609	2.313e-005	17.905	3.78833	0.00729704	0.00045749
0.98626	0.0137099	2.9935e-005	0.986099	0.0274902	3.0352e-005	0.0146606	0.99997	1.98192	2.9935e-005	17.7872	3.79067	0.00895694	0.00046664
0.733706	0.266292	1.66155e-006	0.637058	1.45329	2.2646e-006	0.02752	0.999998	4.00422	1.66155e-006	11.0611	3.78375	0.00364355	0.0019405
0.732637	0.26736	3.91182e-006	0.635072	1.46417	5.33937e-006	0.0367152	0.999995	4.01228	3.91182e-006	11.2311	3.78375	0.00530379	0.00185371
0.985138	0.0148512	1.06527e-005	0.984925	0.0877698	1.08135e-005	0.0313544	0.999989	5.82628	1.06527e-005	41.9992	3.77665	0.00792277	3.5447e-005
0.985025	0.0149478	2.73079e-005	0.984825	0.0308197	2.77231e-005	0.0150175	0.999972	2.03466	2.73079e-005	19.0873	3.791	0.00901306	0.000377632
0.985294	0.0146833	2.27876e-005	0.985098	0.0300442	2.31277e-005	0.0139489	0.999977	2.01919	2.27876e-005	18.7263	3.78833	0.0076327	0.0003999
